1.986855409505e-01,3.921710241225e-02,2.667918532428e-01,1.838798208869e-01,4.781164235158e-02,8.847320525784e-02,1.751408348982e-01
6.133208365064e-02,2.514791166305e-01,3.738503895495e-01,2.129342159217e-01,2.038544900709e-02,1.376603596743e-02,6.625270927304e-02
5.381076215243e-02,1.599153163966e-01,4.899646595986e-01,8.890111355604e-02,4.289191171568e-02,5.019337200773e-02,1.143228645729e-01
9.594538684319e-02,3.500206868018e-02,1.500827472073e-01,6.414563508482e-01,4.848986346711e-02,1.226727347952e-02,1.675630947456e-02
1.192912403294e-01,4.217619166459e-02,1.069378587472e-01,4.388570002496e-01,2.098827052658e-01,1.048165710007e-02,7.237334664337e-02
2.023851280253e-01,2.437741143458e-02,2.118554893020e-01,3.874079270431e-01,3.174324798316e-02,8.488249736934e-02,5.734829884251e-02
1.466705778821e-05,5.602816075095e-03,1.657964212379e-01,1.466705778821e-05,3.021413904371e-03,1.158697565268e-03,8.243913171018e-01
